0, 9.12, -0.98, -0.43, -8.44, -15.12, -22.44
1, 8.38, -0.35, -1.57, -13.69, -14.50, -21.94
2, 8.16, 0.23, -2.00, -21.19, -9.62, -17.25
3, 8.45, 0.61, -2.30, -30.06, 0.19, -9.50
4, 8.49, 0.69, -1.41, -39.44, 11.81, -3.50
5, 8.73, 0.97, -0.97, -41.88, 18.50, -5.00
6, 8.89, 1.51, -0.33, -38.38, 24.19, -14.69
7, 9.30, 2.27, 0.29, -29.62, 34.25, -30.56
8, 9.40, 3.28, 1.01, -29.62, 34.25, -30.56
9, 9.87, 4.51, 2.01, -16.19, 47.69, -48.50
10, 10.59, 5.86, 3.61, 1.94, 59.06, -66.25
11, 11.40, 7.50, 4.61, 22.00, 64.31, -81.38
12, 11.68, 9.58, 5.41, 38.62, 66.06, -89.00
13, 12.00, 10.88, 6.27, 38.62, 66.06, -89.00
14, 12.97, 12.53, 6.16, 52.38, 65.69, -83.38
15, 13.69, 13.36, 6.23, 64.25, 58.81, -69.38
16, 14.28, 13.63, 6.15, 71.81, 52.06, -49.19
17, 14.69, 13.69, 6.06, 80.38, 47.06, -28.75
18, 15.10, 13.50, 6.01, 80.38, 47.06, -28.75
19, 15.77, 13.14, 5.97, 90.38, 43.38, -12.06
20, 16.39, 12.52, 6.24, 103.38, 39.56, 2.25
21, 17.12, 11.69, 6.00, 119.56, 33.00, 16.44
22, 17.31, 10.16, 6.26, 134.94, 24.56, 29.56
23, 16.89, 8.31, 6.82, 134.94, 24.56, 29.56
24, 16.62, 6.70, 6.38, 148.38, 10.56, 40.19
25, 16.81, 5.27, 5.33, 160.00, -9.88, 51.62
26, 16.97, 4.10, 4.43, 167.56, -24.94, 62.94
27, 16.53, 3.02, 4.39, 171.75, -30.00, 68.38
28, 15.96, 1.91, 4.74, 178.44, -32.56, 71.06
29, 15.41, 0.68, 5.21, 178.44, -32.56, 71.06
30, 14.87, -0.47, 5.50, 187.38, -36.31, 72.81
31, 14.17, -1.70, 5.57, 192.19, -40.62, 72.00
32, 13.50, -2.34, 5.02, 190.56, -45.81, 71.06
33, 13.07, -3.08, 4.32, 178.19, -51.44, 71.88
34, 12.39, -3.60, 2.66, 163.50, -54.81, 74.06
35, 11.74, -3.74, 2.23, 149.12, -51.31, 76.81
36, 11.08, -4.00, 2.32, 149.12, -51.31, 76.81
37, 10.57, -4.25, 1.96, 137.69, -44.31, 79.25
38, 10.13, -4.74, 1.59, 131.00, -36.75, 82.19
39, 9.29, -5.04, 2.57, 123.69, -27.50, 82.94
40, 8.85, -5.49, 4.34, 118.25, -24.62, 82.50
41, 9.59, -6.62, 4.65, 117.12, -34.62, 78.00
42, 9.91, -7.38, 4.63, 117.12, -34.62, 78.00
43, 9.37, -7.14, 4.11, 114.00, -48.25, 61.00
44, 8.76, -6.47, 3.30, 107.06, -62.38, 43.12
45, 8.59, -5.69, 1.95, 93.38, -70.50, 35.00
46, 8.09, -5.05, 1.12, 70.56, -70.31, 39.69
47, 7.25, -4.63, 0.35, 70.56, -70.31, 39.69
48, 6.59, -4.75, -0.24, 39.81, -66.62, 53.44
49, 6.44, -5.35, -0.65, 5.75, -61.38, 70.94
50, 6.58, -5.96, -0.34, -23.38, -52.88, 84.56
51, 7.03, -6.73, 0.61, -40.62, -45.38, 88.88
52, 7.75, -7.55, 1.29, -40.62, -45.38, 88.88
53, 8.32, -7.99, 1.62, -43.81, -43.38, 80.00
54, 8.66, -8.21, 1.47, -36.44, -47.19, 59.44
55, 8.72, -8.07, 1.17, -24.38, -52.25, 34.06
56, 8.72, -7.47, 0.58, -11.12, -54.31, 10.06
57, 8.70, -6.61, 0.16, -11.12, -54.31, 10.06
58, 8.46, -5.78, -0.39, 1.06, -53.38, -7.69
59, 8.02, -4.93, -0.78, 7.25, -50.75, -19.44
60, 7.38, -3.98, -1.06, 4.06, -45.94, -22.00
61, 6.89, -3.17, -1.34, -11.94, -37.50, -12.00
62, 6.50, -3.06, -1.09, -37.88, -28.19, 4.81
63, 6.39, -3.48, -0.55, -37.88, -28.19, 4.81
64, 6.41, -3.86, 0.05, -64.25, -22.50, 17.31
65, 6.29, -3.92, 1.17, -84.00, -20.88, 22.88
66, 6.43, -4.18, 2.75, -93.81, -25.00, 22.31
67, 6.20, -3.95, 2.85, -94.81, -33.62, 15.00
68, 5.64, -3.82, 2.76, -93.88, -40.62, 8.44
69, 5.31, -3.75, 2.26, -93.81, -41.81, 7.00
70, 5.18, -3.66, 1.71, -99.31, -38.19, 7.88
71, 5.05, -3.70, 1.74, -99.31, -38.19, 7.88
72, 5.02, -4.06, 1.96, -107.94, -34.50, 11.19
73, 5.12, -4.54, 2.15, -116.50, -32.75, 15.44
74, 5.19, -4.96, 2.41, -122.94, -31.38, 17.75
75, 5.27, -5.39, 2.79, -127.31, -29.81, 16.19
76, 5.61, -5.54, 2.74, -127.31, -29.81, 16.19
