0, 8.94, 0.31, -1.04, -11.00, 15.44, 2.62
1, 8.77, -0.03, -0.51, -13.06, 20.19, 5.56
2, 9.05, 0.22, -1.14, -12.00, 22.50, 8.69
3, 9.20, 0.00, -1.05, -12.12, 28.44, 9.81
4, 9.02, -0.03, -0.67, -12.12, 28.44, 9.81
5, 9.33, -0.30, 0.00, -12.62, 30.25, 9.19
6, 9.81, -0.64, 0.62, -10.44, 23.75, 5.50
7, 10.29, -0.89, 0.88, -4.88, 14.31, -3.06
8, 10.70, -0.94, 0.88, 1.56, 5.44, -15.62
9, 11.42, -0.86, 0.68, 1.56, 5.44, -15.62
10, 12.16, -0.62, 0.15, 6.12, -1.94, -28.25
11, 12.66, -0.08, 0.06, 6.69, -7.62, -37.81
12, 14.06, 0.58, -0.41, 2.06, -12.44, -41.56
13, 15.41, 0.16, -0.27, -4.62, -20.81, -46.06
14, 16.65, 0.72, -1.19, -4.62, -20.81, -46.06
15, 17.21, 1.58, -1.73, -11.56, -35.00, -52.12
16, 17.53, 2.41, -1.88, -12.62, -41.00, -57.81
17, 17.98, 3.46, -1.82, -5.81, -36.38, -61.94
18, 17.95, 4.51, -0.94, 3.50, -31.25, -63.31
19, 17.82, 5.26, 0.54, 3.50, -31.25, -63.31
20, 17.83, 5.81, 1.81, 13.25, -34.62, -61.81
21, 17.61, 6.29, 2.76, 19.75, -49.19, -58.69
22, 17.01, 6.96, 3.19, 18.25, -72.81, -54.69
23, 16.14, 7.69, 3.14, 10.19, -95.88, -47.19
24, 15.40, 8.15, 3.02, 10.19, -95.88, -47.19
25, 15.01, 8.22, 2.78, 3.50, -112.00, -34.69
26, 14.16, 8.19, 2.81, 4.06, -122.25, -21.06
27, 13.11, 8.17, 2.53, 12.00, -129.00, -6.75
28, 12.26, 8.04, 2.08, 22.38, -130.81, 7.31
29, 11.67, 7.71, 1.53, 29.31, -129.25, 19.38
30, 10.96, 7.15, 1.16, 29.31, -129.25, 19.38
31, 10.08, 6.58, 1.13, 31.69, -128.31, 27.94
32, 9.50, 6.09, 1.03, 33.25, -130.69, 33.81
33, 9.01, 5.43, 0.75, 37.44, -134.44, 35.75
34, 8.40, 4.71, 0.57, 45.06, -136.94, 33.94
35, 8.00, 4.02, 0.25, 45.06, -136.94, 33.94
36, 7.46, 3.51, -0.14, 55.44, -136.44, 29.25
37, 6.68, 3.18, -0.61, 63.69, -134.12, 24.81
38, 6.02, 2.91, -1.20, 66.00, -130.38, 22.88
39, 5.59, 2.67, -1.80, 65.31, -124.31, 22.62
40, 4.90, 1.45, -2.90, 65.19, -116.69, 21.69
41, 4.62, 1.08, -3.21, 65.19, -116.69, 21.69
42, 4.37, 0.84, -3.58, 67.50, -109.00, 19.19
43, 4.21, 0.69, -3.89, 70.44, -100.12, 16.12
44, 3.98, 0.48, -4.08, 70.88, -88.88, 14.69
45, 3.78, 0.22, -4.13, 68.31, -78.69, 14.50
46, 3.61, -0.11, -4.12, 66.50, -70.56, 13.50
47, 3.33, -0.40, -4.03, 67.12, -62.88, 10.06
48, 3.03, -0.65, -3.89, 67.12, -62.88, 10.06
49, 2.76, -0.99, -3.79, 70.81, -54.25, 4.94
50, 2.37, -1.10, -3.76, 75.75, -45.31, -1.50
51, 2.06, -1.11, -3.52, 78.88, -36.44, -7.75
52, 1.91, -1.33, -3.31, 80.50, -29.31, -11.56
53, 1.72, -1.44, -3.14, 80.50, -29.31, -11.56
54, 1.51, -1.43, -3.02, 83.69, -23.81, -15.44
55, 1.26, -1.36, -3.10, 88.31, -19.94, -20.50
56, 0.92, -1.03, -3.39, 94.12, -16.56, -26.44
57, 0.52, -0.60, -3.78, 98.81, -10.38, -31.62
58, 0.29, -0.11, -3.91, 98.81, -10.38, -31.62
59, 0.12, 0.45, -3.99, 103.06, -0.94, -33.44
60, -0.02, 0.71, -3.97, 106.56, 9.69, -29.12
61, -0.19, 0.79, -3.75, 109.88, 20.75, -21.12
62, -0.30, 0.75, -3.36, 113.81, 32.31, -12.00
63, -0.47, 0.44, -2.99, 117.62, 45.12, -1.25
64, -0.72, -0.10, -2.52, 117.62, 45.12, -1.25
65, -0.84, -0.57, -1.90, 119.25, 57.44, 8.25
66, -1.01, -1.32, -1.12, 117.12, 67.31, 15.12
67, -0.78, -2.49, 0.12, 114.00, 72.75, 18.75
68, -0.61, -2.87, 0.46, 111.19, 75.06, 18.00
69, -0.42, -3.02, 0.44, 110.88, 75.81, 13.81
70, -0.31, -2.99, 0.22, 112.75, 76.88, 9.31
71, -0.27, -3.12, -0.08, 113.62, 80.62, 6.19
72, -0.24, -3.19, -0.26, 113.62, 80.62, 6.19
73, -0.26, -3.57, -0.25, 109.94, 86.44, 4.50
74, -0.17, -4.07, -0.11, 104.12, 93.38, 4.31
75, 0.02, -4.52, 0.13, 98.62, 102.31, 2.38
76, 0.45, -5.19, 0.91, 96.56, 109.50, -3.75
77, 1.25, -5.87, 1.58, 96.56, 109.50, -3.75
78, 2.16, -6.17, 1.81, 102.25, 111.25, -17.62
79, 2.62, -5.83, 1.62, 113.75, 110.12, -38.19
80, 2.87, -5.34, 1.23, 124.12, 109.81, -55.38
81, 3.15, -5.20, 0.38, 127.50, 114.44, -65.38
82, 3.19, -5.01, -0.32, 127.50, 114.44, -65.38
83, 3.84, -5.00, -0.69, 119.44, 126.62, -67.62
84, 4.71, -5.58, -0.30, 103.62, 142.81, -63.06
85, 5.37, -6.45, 0.37, 89.19, 154.12, -60.75
86, 5.96, -6.76, 1.04, 82.00, 159.12, -67.38
87, 6.48, -6.78, 1.36, 84.81, 162.38, -81.75
88, 6.85, -6.54, 1.67, 84.81, 162.38, -81.75
89, 7.32, -6.14, 1.58, 96.38, 166.25, -98.62
90, 8.12, -5.67, 1.41, 108.00, 174.12, -114.81
91, 8.90, -4.57, 0.64, 108.94, 184.81, -126.00
92, 9.48, -4.62, 0.64, 90.81, 194.62, -133.00
93, 10.45, -4.72, 1.39, 51.75, 202.06, -136.88
94, 11.06, -4.38, 2.49, 10.31, 205.56, -138.44
95, 11.97, -3.73, 3.96, -21.62, 209.69, -138.88
96, 13.42, -3.00, 5.66, -21.62, 209.69, -138.88
97, 14.63, -2.16, 7.32, -40.44, 217.56, -134.88
98, 15.58, -1.33, 9.20, -51.56, 222.69, -125.12
99, 16.57, -0.96, 10.87, -64.44, 214.44, -110.50
100, 17.88, -1.27, 11.90, -74.81, 192.12, -95.31
101, 19.02, -1.39, 12.16, -82.25, 162.56, -80.56
102, 20.45, -1.93, 11.32, -92.06, 137.06, -64.81
103, 21.00, -2.23, 10.92, -102.69, 118.88, -48.06
104, 21.21, -2.55, 10.74, -112.38, 105.56, -32.81
105, 21.38, -3.30, 10.14, -112.38, 105.56, -32.81
106, 21.29, -3.74, 9.50, -122.25, 91.44, -18.25
107, 21.08, -4.11, 8.87, -134.38, 75.31, -8.00
108, 20.95, -4.60, 8.32, -146.38, 60.62, -2.56
109, 20.87, -5.01, 8.03, -156.12, 49.38, -2.25
110, 20.88, -5.42, 7.97, -160.81, 39.75, -9.38
111, 20.69, -5.47, 8.39, -160.81, 39.75, -9.38
112, 20.52, -5.24, 8.89, -158.38, 31.00, -23.50
113, 20.09, -4.32, 8.92, -152.06, 22.00, -40.62
114, 19.39, -1.97, 9.13, -151.38, 10.25, -54.38
115, 18.97, -0.97, 9.41, -159.06, -4.38, -59.81
116, 18.69, -0.30, 9.53, -169.88, -21.38, -56.62
117, 18.62, 0.25, 9.52, -178.19, -37.94, -49.38
118, 18.37, 0.70, 9.34, -182.19, -54.88, -42.81
119, 18.13, 1.22, 8.84, -182.19, -54.88, -42.81
120, 17.90, 1.74, 8.16, -184.25, -72.12, -39.00
121, 17.71, 2.28, 7.62, -185.25, -86.56, -36.06
122, 17.49, 2.78, 7.42, -185.50, -96.06, -33.25
123, 17.28, 3.09, 7.47, -184.31, -103.81, -31.62
124, 17.04, 3.43, 7.51, -178.88, -111.19, -31.88
125, 15.85, 4.41, 7.63, -169.44, -117.69, -31.31
126, 15.47, 4.94, 7.41, -160.19, -122.38, -27.75
127, 14.88, 5.15, 7.76, -155.50, -128.31, -23.81
128, 14.40, 5.40, 7.91, -155.50, -128.31, -23.81
129, 14.08, 5.61, 7.81, -151.94, -140.12, -21.94
130, 13.59, 5.81, 7.49, -146.75, -152.56, -21.62
131, 13.00, 6.15, 6.96, -140.12, -161.81, -22.50
132, 12.50, 6.54, 6.25, -132.75, -166.75, -23.50
133, 12.10, 6.89, 5.59, -124.25, -169.38, -23.81
134, 11.58, 7.14, 4.91, -124.25, -169.38, -23.81
135, 10.86, 7.27, 4.29, -113.75, -169.88, -23.69
136, 10.16, 7.37, 3.63, -102.75, -167.94, -23.56
137, 8.95, 7.38, 2.49, -92.75, -162.38, -23.38
138, 8.32, 7.57, 3.19, -83.88, -153.94, -22.38
139, 8.31, 7.44, 3.98, -72.56, -150.12, -20.62
140, 8.11, 7.40, 4.09, -56.19, -153.06, -20.88
141, 7.56, 7.50, 3.93, -39.50, -159.50, -20.31
142, 7.30, 7.44, 3.21, -39.50, -159.50, -20.31
143, 6.94, 7.23, 2.50, -27.44, -165.19, -17.19
144, 6.59, 7.08, 1.69, -19.81, -166.75, -12.38
145, 6.40, 6.70, 1.06, -16.50, -164.25, -8.00
146, 6.24, 6.22, 0.47, -14.25, -158.44, -4.75
147, 6.14, 5.75, -0.03, -11.31, -150.94, -3.81
148, 6.14, 5.22, -0.35, -11.31, -150.94, -3.81
149, 6.28, 4.61, -0.62, -7.31, -141.88, -5.94
150, 6.34, 4.19, -0.43, -2.50, -133.19, -12.44
151, 6.21, 3.86, 0.18, 5.06, -128.19, -22.88
152, 6.14, 3.61, 0.40, 16.00, -126.88, -35.38
153, 5.96, 3.56, 0.42, 16.00, -126.88, -35.38
154, 5.72, 3.66, 0.10, 27.25, -124.88, -46.56
155, 5.21, 4.22, -0.84, 35.12, -120.25, -53.44
156, 4.92, 4.52, -1.21, 37.12, -112.69, -53.75
157, 4.75, 4.48, -1.54, 33.62, -103.69, -49.06
158, 4.65, 4.49, -1.78, 27.25, -94.06, -41.94
159, 4.47, 4.44, -1.73, 21.00, -85.00, -34.88
160, 4.36, 4.25, -1.72, 19.31, -76.94, -30.44
161, 4.43, 4.21, -1.77, 19.31, -76.94, -30.44
