0, 11.27, 0.44, -4.10, 3.50, -26.12, -32.56
1, 11.66, 0.34, -4.22, 3.62, -23.69, -30.69
2, 11.71, 0.37, -4.34, 4.69, -21.69, -34.81
3, 12.47, 0.46, -4.91, 6.62, -26.38, -43.19
4, 12.26, 0.53, -4.86, 4.88, -33.56, -58.56
5, 11.58, 1.31, -4.66, 1.12, -41.94, -75.56
6, 10.95, 1.99, -4.14, 1.12, -41.94, -75.56
7, 10.40, 2.74, -3.55, -4.31, -48.88, -87.62
8, 9.64, 3.83, -2.50, -8.81, -52.25, -94.06
9, 9.02, 5.06, -1.20, -12.69, -53.56, -95.00
10, 8.78, 5.92, -0.27, -16.75, -58.00, -89.44
11, 7.77, 6.26, 0.48, -16.75, -58.00, -89.44
12, 6.65, 6.28, 0.80, -18.31, -67.50, -83.62
13, 5.24, 6.66, 0.21, -13.69, -80.69, -83.94
14, 4.23, 5.77, 0.30, -1.94, -89.69, -89.94
15, 2.92, 6.13, -0.82, 22.62, -91.50, -102.88
16, 1.44, 6.24, -1.65, 22.62, -91.50, -102.88
17, 0.33, 6.97, -2.87, 53.00, -81.88, -113.25
18, -0.32, 7.96, -3.97, 79.31, -64.25, -113.75
19, -1.21, 8.83, -3.56, 93.06, -44.38, -98.38
20, -1.69, 8.98, -2.99, 99.88, -32.00, -70.00
21, -1.92, 8.72, -2.42, 100.75, -24.81, -38.44
22, -1.83, 7.83, -1.39, 100.75, -24.81, -38.44
23, -1.32, 6.92, -0.57, 102.12, -18.06, -9.75
24, -0.58, 4.91, 0.13, 104.69, -9.50, 11.44
25, -0.46, 3.96, 0.07, 107.44, -0.81, 24.38
26, -0.27, 3.42, -0.04, 109.62, 7.62, 33.81
27, 0.07, 2.85, -0.24, 109.81, 13.62, 44.62
28, 0.14, 2.14, -0.20, 109.62, 17.50, 57.25
29, 0.33, 1.25, -0.21, 111.19, 20.06, 69.06
30, 0.43, 0.47, -0.32, 111.19, 20.06, 69.06
31, 0.30, -0.79, 0.22, 110.56, 23.88, 78.88
32, 1.34, -2.33, 1.02, 110.06, 28.62, 86.31
33, 1.83, -2.98, 1.13, 106.75, 33.69, 82.69
34, 1.81, -3.80, 1.20, 99.75, 39.62, 74.81
35, 2.29, -4.34, 1.29, 99.75, 39.62, 74.81
36, 3.01, -4.43, 1.10, 91.94, 42.81, 64.06
37, 3.36, -4.27, 1.03, 83.12, 43.50, 53.19
38, 3.75, -4.30, 0.87, 78.12, 42.50, 43.12
39, 4.15, -4.36, 0.50, 77.00, 45.25, 33.25
40, 4.34, -4.47, 0.16, 77.00, 45.25, 33.25
41, 4.36, -4.79, 0.29, 76.75, 54.06, 24.75
42, 4.74, -5.13, 0.59, 77.31, 63.56, 14.69
43, 5.48, -5.19, 0.31, 76.50, 70.56, -0.12
44, 5.53, -4.69, 0.11, 73.38, 76.12, -14.62
45, 5.19, -3.93, 0.02, 73.38, 76.12, -14.62
46, 5.00, -3.36, -0.14, 66.94, 80.56, -22.50
47, 5.35, -2.87, -0.31, 56.06, 88.00, -21.12
48, 6.05, -2.73, -0.45, 42.88, 101.81, -14.56
49, 6.32, -2.82, -0.28, 30.25, 117.00, -8.06
50, 6.50, -3.11, 0.17, 30.25, 117.00, -8.06
51, 6.91, -3.70, 0.66, 19.69, 128.88, -4.19
52, 7.38, -4.28, 0.90, 13.31, 137.19, -7.50
53, 7.93, -4.40, 1.06, 12.06, 144.56, -18.38
54, 8.00, -4.27, 1.60, 16.94, 151.69, -31.44
55, 8.15, -4.42, 1.97, 16.94, 151.69, -31.44
56, 8.36, -4.55, 2.29, 23.88, 158.19, -44.69
57, 8.37, -4.57, 2.69, 23.44, 165.00, -52.12
58, 8.64, -4.89, 2.96, 11.81, 172.75, -53.19
59, 9.55, -5.36, 3.09, -7.12, 180.75, -56.00
60, 11.44, -5.07, 3.47, -7.12, 180.75, -56.00
61, 11.94, -4.23, 4.24, -26.38, 189.31, -64.06
62, 12.52, -3.49, 5.10, -36.56, 194.75, -72.62
63, 13.06, -3.00, 6.04, -36.19, 196.06, -79.81
64, 13.25, -2.51, 7.00, -30.56, 194.75, -84.00
65, 13.72, -2.44, 7.71, -29.56, 191.19, -83.12
66, 14.25, -2.68, 7.77, -29.56, 191.19, -83.12
67, 13.95, -2.91, 7.87, -37.19, 186.81, -76.00
68, 14.23, -3.21, 7.57, -54.00, 180.50, -66.94
69, 15.59, -2.82, 7.72, -74.12, 173.69, -61.06
70, 16.12, -2.51, 7.90, -88.38, 168.50, -61.19
71, 16.63, -2.24, 8.04, -89.56, 164.44, -64.75
72, 16.73, -1.77, 8.43, -82.62, 161.31, -70.81
73, 16.58, -1.47, 8.71, -77.19, 155.38, -73.44
74, 16.63, -1.21, 8.35, -77.19, 155.38, -73.44
75, 16.86, -1.41, 7.94, -79.88, 146.00, -67.88
76, 16.99, -1.28, 7.59, -91.94, 135.62, -57.94
77, 17.29, -1.02, 7.50, -106.25, 124.19, -47.06
78, 17.76, -0.79, 7.69, -117.25, 111.69, -37.69
79, 18.27, -0.79, 7.88, -121.12, 98.19, -31.94
80, 18.41, -0.41, 7.87, -121.12, 98.19, -31.94
81, 18.26, -0.39, 7.92, -121.56, 85.56, -29.88
82, 18.08, -0.55, 7.99, -121.44, 73.75, -26.75
83, 17.86, -0.31, 8.06, -122.31, 61.81, -22.31
84, 17.93, -0.45, 8.06, -124.88, 50.25, -18.00
85, 17.99, -0.50, 8.00, -127.00, 39.19, -16.06
86, 17.84, -0.35, 8.15, -126.38, 28.81, -18.06
87, 17.76, -0.13, 8.02, -124.25, 17.62, -21.06
88, 17.35, 0.34, 7.95, -124.25, 17.62, -21.06
89, 17.23, 0.42, 7.88, -125.31, 5.00, -21.56
90, 16.84, 0.50, 7.77, -128.25, -9.19, -17.81
91, 16.42, 0.64, 7.50, -132.25, -22.69, -13.88
92, 16.23, 0.68, 7.23, -136.25, -32.00, -10.94
93, 15.76, 0.93, 7.19, -137.62, -38.44, -11.62
94, 15.49, 0.88, 7.52, -137.62, -38.44, -11.62
95, 15.41, 1.05, 7.78, -134.62, -45.69, -17.62
96, 14.74, 1.95, 7.74, -127.38, -54.81, -26.44
97, 14.38, 2.44, 7.40, -122.00, -64.50, -34.06
98, 13.75, 3.16, 7.15, -120.44, -72.44, -36.94
99, 13.59, 3.50, 7.07, -122.94, -79.56, -36.62
100, 13.36, 3.99, 7.23, -124.25, -86.44, -34.44
101, 13.20, 4.19, 7.43, -122.12, -94.62, -33.50
102, 12.88, 4.46, 7.49, -122.12, -94.62, -33.50
103, 12.52, 4.84, 7.31, -116.00, -102.62, -33.50
104, 11.92, 5.23, 7.07, -108.81, -109.00, -32.62
105, 11.59, 5.30, 6.60, -102.38, -114.12, -33.38
106, 11.24, 5.57, 6.27, -93.56, -117.12, -35.56
107, 9.90, 6.58, 5.70, -82.94, -120.62, -35.75
108, 9.64, 6.61, 5.49, -73.06, -124.19, -33.75
109, 9.43, 6.82, 5.30, -62.62, -124.81, -31.50
110, 9.23, 6.86, 5.23, -51.38, -123.25, -28.62
111, 8.71, 7.09, 5.16, -51.38, -123.25, -28.62
112, 8.50, 7.06, 5.32, -40.44, -121.75, -26.31
113, 8.44, 7.10, 4.88, -27.88, -120.06, -23.75
114, 7.98, 7.02, 4.92, -16.38, -117.25, -23.06
115, 7.73, 7.12, 4.96, -5.19, -116.00, -20.56
116, 7.67, 7.15, 4.99, -5.19, -116.00, -20.56
117, 7.49, 7.01, 4.92, 4.50, -116.19, -16.56
118, 7.19, 6.92, 4.93, 13.38, -115.88, -13.06
119, 7.15, 6.85, 4.78, 22.19, -115.56, -9.31
120, 6.89, 6.61, 4.63, 30.00, -114.25, -4.88
121, 6.57, 6.34, 4.45, 37.62, -111.25, 1.06
122, 6.36, 6.00, 4.45, 37.62, -111.25, 1.06
123, 6.40, 5.56, 4.34, 45.00, -107.12, 6.62
124, 6.48, 5.12, 4.13, 51.56, -101.88, 9.06
125, 6.41, 4.79, 3.90, 57.94, -96.25, 9.81
126, 6.18, 4.09, 3.27, 62.75, -91.12, 10.81
127, 6.01, 3.86, 3.12, 62.75, -91.12, 10.81
128, 5.83, 3.64, 3.20, 66.88, -85.56, 11.50
129, 6.01, 3.34, 3.37, 71.56, -80.25, 12.06
130, 6.35, 2.90, 3.56, 78.50, -76.25, 12.19
131, 6.45, 2.56, 3.68, 87.31, -72.94, 10.50
132, 6.44, 2.24, 3.72, 87.31, -72.94, 10.50
133, 6.33, 1.96, 3.55, 95.56, -70.06, 9.50
134, 5.99, 1.66, 3.43, 100.69, -67.25, 11.06
135, 5.73, 1.28, 3.15, 100.88, -64.81, 16.00
136, 5.30, 0.44, 2.53, 97.50, -62.00, 22.69
137, 5.17, 0.00, 2.12, 93.00, -57.94, 29.75
138, 5.10, -0.41, 1.61, 88.75, -51.38, 36.38
139, 4.85, -0.74, 1.27, 85.38, -42.56, 41.06
140, 4.75, -1.27, 0.83, 85.38, -42.56, 41.06
141, 4.29, -1.55, 0.83, 82.50, -30.88, 44.62
142, 4.26, -2.01, 1.03, 79.94, -19.38, 46.56
143, 4.13, -2.25, 1.41, 79.88, -11.00, 46.31
144, 4.46, -2.83, 1.54, 83.75, -6.00, 44.44
145, 4.44, -3.24, 1.50, 83.75, -6.00, 44.44
146, 4.10, -3.40, 1.36, 89.69, -3.19, 39.56
147, 3.95, -3.60, 0.92, 93.25, -0.12, 34.19
148, 3.87, -3.77, 0.35, 92.06, 4.38, 31.88
149, 3.55, -3.71, -0.18, 84.31, 11.62, 32.25
150, 3.56, -3.63, -0.42, 84.31, 11.62, 32.25
151, 3.79, -3.61, -0.38, 73.25, 20.25, 35.94
152, 4.10, -3.92, -0.03, 61.75, 27.12, 42.88
153, 4.81, -4.51, 0.02, 52.44, 28.69, 49.00
154, 5.56, -5.03, -0.01, 47.00, 29.62, 47.94
155, 6.01, -5.17, 0.01, 47.00, 29.62, 47.94
156, 6.56, -5.22, 0.20, 44.19, 32.62, 39.56
157, 7.29, -5.28, 0.04, 44.69, 35.44, 29.56
158, 7.70, -5.24, -0.24, 46.50, 37.94, 19.25
159, 8.03, -5.11, -0.45, 45.75, 40.31, 9.38
160, 8.44, -4.91, -0.68, 41.56, 42.25, 2.31
161, 8.92, -4.73, -0.85, 41.56, 42.25, 2.31
162, 9.32, -4.57, -0.65, 34.69, 43.88, -3.50
163, 9.88, -4.31, -0.48, 29.31, 44.31, -8.88
164, 10.40, -4.09, -0.14, 26.44, 44.44, -14.75
165, 10.89, -3.82, 0.26, 27.31, 43.56, -20.75
166, 11.41, -3.54, 0.46, 27.31, 43.56, -20.75
167, 11.71, -3.32, 0.55, 29.38, 41.75, -26.69
168, 11.86, -3.12, 0.62, 29.94, 39.12, -31.31
169, 11.98, -2.92, 0.58, 28.25, 35.44, -33.06
170, 12.10, -2.53, 0.37, 23.06, 31.75, -31.50
171, 12.20, -2.38, 0.38, 15.38, 28.56, -26.69
172, 12.27, -2.41, 0.44, 6.94, 26.00, -20.50
173, 12.31, -2.56, 0.67, 0.31, 23.88, -15.38
174, 12.40, -2.73, 0.82, 0.31, 23.88, -15.38
175, 12.41, -2.88, 1.07, -3.50, 21.50, -13.88
176, 12.43, -2.92, 1.23, -5.00, 19.44, -16.00
177, 12.38, -2.85, 1.31, -5.44, 18.06, -20.44
178, 12.26, -2.62, 1.34, -5.31, 16.62, -25.00
179, 12.08, -2.36, 1.42, -5.31, 16.62, -25.00
180, 11.89, -1.99, 1.43, -4.69, 14.81, -28.94
181, 11.66, -1.72, 1.59, -4.38, 12.62, -31.06
182, 11.59, -1.48, 1.65, -4.62, 8.62, -31.50
183, 11.40, -1.27, 1.54, -5.88, 5.25, -30.44
184, 11.09, -1.11, 1.62, -5.88, 5.25, -30.44
185, 10.85, -0.89, 1.71, -7.88, 1.75, -27.75
186, 10.72, -0.67, 1.63, -10.44, -1.81, -23.81
187, 10.53, -0.45, 1.72, -12.44, -4.88, -19.44
188, 10.45, -0.36, 1.69, -12.69, -7.94, -15.38
189, 10.00, 0.02, 1.47, -14.06, -10.25, -12.25
190, 9.92, -0.05, 1.41, -14.06, -10.25, -12.25
191, 9.57, 0.33, 1.06, -12.81, -10.88, -8.75
192, 9.23, 0.42, 0.79, -11.25, -10.25, -5.31
193, 9.30, 0.28, 0.76, -9.00, -8.94, -1.69
194, 9.29, 0.25, 0.79, -6.38, -7.56, 0.56
195, 9.25, 0.10, 0.91, -2.00, -5.81, 1.81
196, 9.24, 0.00, 0.99, 2.69, -4.94, 1.69
197, 9.23, 0.09, 0.94, 6.94, -4.75, 0.38
198, 9.17, 0.04, 0.79, 6.94, -4.75, 0.38
199, 9.07, 0.02, 0.68, 10.19, -4.06, 0.00
200, 9.02, 0.07, 0.72, 12.44, -2.50, 0.75
201, 9.15, -0.03, 0.72, 13.50, -0.38, 3.12
202, 9.19, -0.24, 0.78, 12.62, 0.38, 6.56
203, 9.30, -0.32, 0.80, 12.62, 0.38, 6.56
204, 9.34, -0.41, 0.82, 10.50, 0.38, 9.38
205, 9.35, -0.55, 0.79, 8.44, 0.56, 11.12
206, 9.35, -0.64, 0.92, 6.38, 1.69, 12.25
207, 9.50, -0.76, 1.16, 5.00, 3.25, 12.88
208, 9.69, -0.95, 1.33, 5.00, 3.25, 12.88
209, 9.74, -1.12, 1.34, 5.12, 3.38, 12.19
210, 9.66, -1.18, 1.16, 7.25, 2.25, 9.56
211, 9.59, -1.25, 1.01, 9.00, 2.25, 6.44
212, 9.54, -1.28, 0.89, 9.00, 2.75, 4.50
213, 9.56, -1.29, 0.91, 9.00, 2.75, 4.50
214, 9.58, -1.30, 1.15, 7.75, 4.19, 3.31
215, 9.63, -1.26, 1.18, 7.25, 4.38, 1.94
216, 9.64, -1.27, 1.30, 8.00, 3.62, -0.06
217, 9.60, -1.27, 1.38, 9.31, 3.19, -2.31
218, 9.64, -1.21, 1.45, 9.31, 3.19, -2.31
219, 9.67, -1.23, 1.44, 9.69, 2.50, -3.56
220, 9.62, -1.18, 1.35, 7.88, 1.12, -3.44
221, 9.53, -1.08, 1.17, 5.06, -0.31, -2.88
222, 9.46, -1.00, 0.95, 1.88, -1.44, -1.62
223, 9.43, -0.92, 0.76, 1.88, -1.44, -1.62
224, 9.40, -0.78, 0.64, -0.19, -0.88, -0.81
225, 9.36, -0.75, 0.57, -0.62, 0.50, -0.81
226, 9.36, -0.81, 0.71, -0.56, 2.56, -1.00
227, 9.53, -0.83, 0.94, 0.62, 3.25, -2.12
228, 9.72, -0.88, 1.09, 0.62, 3.25, -2.12
229, 9.72, -0.93, 1.13, 2.62, 1.81, -5.12
230, 9.71, -0.87, 0.98, 5.25, 0.69, -8.69
231, 9.76, -0.80, 1.01, 6.94, 1.44, -10.62
232, 9.73, -0.70, 1.02, 5.88, 2.69, -10.44
233, 9.68, -0.63, 1.10, 5.88, 2.69, -10.44
234, 9.71, -0.59, 1.15, 2.69, 1.56, -7.88
235, 9.69, -0.56, 1.15, -0.44, -0.56, -4.88
236, 9.67, -0.57, 1.20, -3.50, -2.88, -1.56
237, 9.76, -0.68, 1.21, -4.81, -3.69, 0.56
238, 9.79, -0.77, 1.20, -4.81, -3.69, 0.56
239, 9.72, -0.88, 1.12, -4.88, -3.88, 0.75
240, 9.59, -0.88, 0.93, -4.06, -4.12, -1.12
241, 9.52, -0.78, 0.76, -3.19, -4.44, -3.56
242, 9.49, -0.61, 0.76, -2.62, -3.75, -4.81
243, 9.56, -0.54, 0.89, -2.62, -3.75, -4.81
244, 9.66, -0.55, 1.04, -2.06, -2.44, -5.06
245, 9.70, -0.58, 1.09, -1.00, -2.31, -6.06
246, 9.70, -0.52, 1.06, 1.06, -2.56, -8.44
247, 9.74, -0.43, 0.98, 2.75, -2.50, -10.50
248, 9.64, -0.33, 0.91, 2.75, -2.50, -10.50
249, 9.67, -0.22, 0.61, 4.38, -1.81, -11.44
250, 9.60, -0.09, 0.53, 5.56, -0.56, -11.56
