0, 8.21, -3.86, -1.61, -28.12, 15.81, 33.62
1, 8.28, -3.91, -1.04, -28.31, 20.38, 33.06
2, 8.81, -4.30, -0.67, -26.38, 21.19, 28.81
3, 8.96, -4.27, -0.64, -24.19, 21.25, 21.38
4, 8.60, -4.03, -0.44, -24.19, 21.25, 21.38
5, 8.81, -3.80, -0.97, -21.31, 19.44, 15.56
6, 9.03, -3.79, -1.30, -21.19, 17.31, 10.81
7, 8.75, -3.11, -1.35, -22.62, 14.94, 3.62
8, 8.64, -2.71, -1.37, -21.44, 15.12, -1.56
9, 8.14, -2.74, -0.80, -21.44, 15.12, -1.56
10, 8.10, -2.59, -0.64, -15.62, 18.94, -5.12
11, 7.45, -2.75, 0.48, -9.94, 22.19, -8.31
12, 7.47, -2.77, 1.06, -4.75, 18.31, -10.31
13, 7.55, -3.00, 1.25, -1.44, 14.25, -11.56
14, 7.44, -3.14, 1.27, -1.44, 14.25, -11.56
15, 7.38, -2.89, 1.18, 1.19, 13.56, -12.12
16, 7.52, -2.95, 1.07, 0.62, 13.00, -9.31
17, 7.62, -2.82, 1.08, -2.25, 12.00, -2.38
18, 7.82, -3.07, 0.83, -5.81, 9.94, 6.19
19, 8.09, -3.57, 0.85, -5.81, 9.94, 6.19
20, 8.24, -4.16, 0.90, -9.12, 8.75, 13.31
21, 8.40, -4.65, 0.85, -12.62, 8.31, 20.44
22, 8.71, -5.32, 0.90, -16.19, 7.88, 24.25
23, 9.22, -5.71, 0.89, -18.38, 7.44, 23.88
24, 9.57, -5.78, 0.91, -18.38, 7.44, 23.88
25, 9.74, -6.04, 1.11, -18.62, 6.94, 23.56
26, 9.64, -6.14, 1.43, -19.94, 3.81, 24.81
27, 9.79, -6.07, 1.46, -25.31, -1.75, 31.94
28, 9.80, -6.03, 1.37, -36.62, -7.00, 43.94
29, 9.50, -5.94, 1.33, -36.62, -7.00, 43.94
30, 9.41, -6.07, 0.91, -51.19, -11.06, 58.69
31, 9.29, -6.90, 0.58, -67.44, -11.88, 72.00
32, 9.14, -7.71, 0.48, -82.81, -9.69, 78.75
33, 9.11, -8.21, 0.44, -95.12, -7.19, 79.50
34, 9.01, -8.55, 0.64, -95.12, -7.19, 79.50
35, 8.93, -8.68, 0.84, -101.75, -7.06, 75.62
36, 9.01, -8.72, 0.69, -102.62, -8.31, 69.06
37, 8.95, -8.55, 0.41, -101.38, -8.44, 62.38
38, 8.78, -8.36, 0.17, -101.88, -6.38, 57.56
39, 8.70, -8.19, -0.08, -101.88, -6.38, 57.56
40, 8.69, -8.27, -0.30, -104.31, -2.50, 52.81
41, 8.66, -8.45, -0.49, -109.56, 2.44, 44.56
