0, 8.32, -2.78, -0.09, -0.69, -1.81, -16.50
1, 8.41, -2.44, 0.00, 5.88, -10.62, -32.62
2, 8.44, -1.06, -0.92, 7.44, -18.50, -48.94
3, 8.17, -0.08, -1.12, -2.94, -21.31, -56.94
4, 8.16, 1.43, -1.30, -2.94, -21.31, -56.94
5, 8.38, 2.95, -1.15, -24.44, -20.62, -53.69
6, 8.66, 4.04, -0.79, -53.19, -18.56, -37.50
7, 9.06, 4.50, 0.05, -80.19, -16.12, -15.50
8, 9.78, 4.35, 1.20, -92.00, -19.44, 0.81
9, 10.55, 4.16, 2.17, -92.00, -19.44, 0.81
10, 11.06, 4.12, 2.40, -82.62, -30.56, -1.31
11, 11.04, 4.35, 2.49, -56.31, -42.75, -18.81
12, 11.24, 5.01, 2.24, -27.12, -52.31, -39.94
13, 10.54, 6.93, 1.62, -12.06, -57.75, -52.12
14, 11.03, 7.48, 1.29, -14.25, -59.19, -48.62
15, 11.06, 6.43, 2.87, -23.00, -55.62, -36.75
16, 11.83, 6.19, 3.42, -20.19, -59.62, -33.00
17, 12.22, 5.58, 3.54, -20.19, -59.62, -33.00
18, 12.27, 5.02, 2.87, -4.75, -71.56, -40.50
19, 12.07, 5.10, 1.50, 19.62, -85.06, -54.94
20, 11.15, 5.78, -0.11, 43.88, -96.25, -68.88
21, 10.49, 6.53, -1.65, 60.88, -99.94, -70.69
22, 10.40, 6.53, -2.71, 60.88, -99.94, -70.69
23, 10.17, 6.37, -3.34, 69.38, -95.75, -62.56
24, 9.94, 5.85, -3.36, 76.75, -89.06, -54.44
25, 10.00, 5.16, -3.31, 88.75, -82.88, -50.38
26, 9.88, 4.48, -3.38, 105.12, -76.75, -51.38
27, 9.77, 3.97, -3.62, 119.81, -72.62, -54.75
28, 9.94, 3.74, -4.41, 119.81, -72.62, -54.75
29, 9.75, 3.87, -5.17, 127.44, -70.75, -56.88
30, 9.58, 3.87, -5.91, 127.06, -67.88, -53.19
31, 9.50, 3.54, -6.11, 124.69, -64.56, -43.38
32, 9.23, 2.93, -6.05, 123.00, -61.62, -32.12
33, 9.18, 1.99, -5.98, 124.00, -58.75, -23.44
34, 9.08, 0.92, -6.04, 128.75, -53.88, -17.12
35, 8.93, 0.07, -6.20, 133.38, -46.25, -13.69
36, 8.74, -0.50, -6.29, 133.38, -46.25, -13.69
37, 8.57, -1.06, -6.35, 134.25, -38.62, -12.69
38, 8.35, -1.61, -6.22, 131.38, -30.69, -11.88
39, 8.21, -2.17, -6.05, 127.25, -22.38, -8.56
40, 8.14, -2.84, -5.67, 123.44, -13.94, -4.94
41, 8.16, -3.62, -5.22, 121.00, -7.88, -3.56
42, 8.21, -4.39, -4.95, 121.00, -7.88, -3.56
43, 7.98, -4.79, -4.76, 118.50, -3.50, -3.31
44, 7.66, -5.18, -4.38, 112.38, -0.38, -2.75
45, 7.58, -5.52, -3.85, 103.06, 0.31, -1.19
46, 7.66, -5.98, -3.42, 90.94, -0.56, 1.31
47, 7.63, -6.23, -3.05, 90.94, -0.56, 1.31
48, 7.57, -6.42, -2.80, 78.94, -2.69, 3.81
49, 7.37, -6.63, -2.80, 67.00, -5.00, 6.81
50, 7.17, -6.76, -2.88, 54.75, -5.88, 10.69
51, 7.00, -6.87, -3.06, 43.50, -4.94, 13.38
52, 6.80, -6.90, -3.33, 43.50, -4.94, 13.38
53, 6.64, -6.76, -3.46, 35.06, -0.19, 12.94
54, 6.49, -6.55, -3.39, 30.06, 5.50, 10.56
55, 6.34, -6.37, -3.23, 28.88, 9.56, 6.56
56, 6.29, -6.22, -3.02, 30.81, 12.56, 0.62
57, 6.19, -6.12, -2.77, 30.81, 12.56, 0.62
58, 6.01, -5.87, -2.50, 35.06, 14.25, -7.62
59, 5.82, -5.55, -2.20, 39.94, 15.31, -15.81
60, 5.62, -4.95, -2.09, 39.94, 16.44, -20.69
61, 5.09, -4.22, -2.01, 27.25, 18.62, -17.06
62, 4.46, -3.38, -1.65, 4.38, 21.50, -3.38
63, 4.32, -3.07, -1.43, 4.38, 21.50, -3.38
64, 4.24, -3.08, -0.29, -18.00, 25.00, 13.81
65, 4.14, -3.17, 0.03, -31.31, 25.56, 25.81
66, 3.81, -2.90, -0.05, -32.00, 22.50, 26.69
67, 3.31, -2.42, -0.34, -24.12, 19.00, 18.06
68, 2.87, -1.85, -0.48, -15.62, 19.69, 7.81
69, 2.69, -1.27, -0.61, -11.12, 25.00, 0.94
70, 2.31, -0.64, -0.32, -11.12, 25.00, 0.94
71, 2.25, -0.20, 0.24, -10.69, 32.31, -2.69
72, 2.35, 0.14, 0.66, -10.56, 38.44, -4.06
73, 2.36, 0.60, 1.00, -8.19, 43.25, -5.75
74, 2.27, 1.04, 0.97, -3.06, 47.19, -7.94
75, 1.97, 1.60, 0.92, -3.06, 47.19, -7.94
76, 1.99, 2.17, 0.95, 1.06, 51.88, -7.69
77, 2.08, 2.39, 0.80, 2.38, 58.38, -2.75
78, 2.28, 2.23, 1.09, 0.38, 65.25, 7.44
79, 2.97, 1.59, 1.35, -3.00, 70.94, 18.38
80, 3.62, 0.88, 1.38, -3.00, 70.94, 18.38
81, 4.03, 0.44, 1.52, -3.94, 74.75, 23.62
82, 4.49, 0.06, 1.49, 0.06, 78.38, 20.38
83, 4.90, 0.05, 1.25, 7.94, 82.31, 9.62
84, 5.13, 0.26, 1.04, 16.50, 90.69, -5.06
85, 5.86, 0.57, 0.60, 16.50, 90.69, -5.06
86, 6.67, 1.00, 0.36, 23.75, 104.06, -18.94
87, 7.39, 1.47, 0.36, 27.81, 118.75, -26.88
