0, 8.87, 1.16, -2.11, -18.62, 15.00, 10.69
1, 8.71, 0.98, -1.71, -18.62, 15.00, 10.69
2, 9.15, 0.62, -2.17, -15.75, 12.44, 13.06
3, 8.94, 0.43, -2.28, -11.50, 9.88, 12.44
4, 9.23, 0.34, -2.71, -6.94, 10.56, 10.50
5, 9.16, 0.17, -2.73, -6.06, 9.62, 6.94
6, 9.28, 0.09, -2.61, -7.81, 5.62, 3.12
7, 9.47, 0.22, -2.41, -7.81, 5.62, 3.12
8, 9.52, 0.22, -2.08, -10.81, 1.56, -1.69
9, 9.72, 0.71, -1.82, -13.81, -3.75, -6.12
10, 10.27, 0.96, -1.66, -18.50, -5.56, -8.62
11, 9.80, 2.05, -0.86, -24.12, -4.12, -7.44
12, 10.32, 2.66, -0.40, -24.12, -4.12, -7.44
13, 10.49, 3.46, -0.25, -33.00, -8.75, -2.88
14, 10.57, 3.83, 0.08, -41.44, -14.62, 2.25
15, 10.92, 3.98, 0.14, -43.31, -20.56, 3.75
16, 10.99, 3.88, 0.12, -38.38, -27.00, -2.25
17, 11.10, 3.82, 0.18, -38.38, -27.00, -2.25
18, 11.23, 3.90, 0.29, -27.75, -32.12, -16.44
19, 11.17, 4.14, 0.79, -15.69, -37.25, -36.69
20, 11.11, 4.61, 1.23, -4.62, -46.62, -59.50
21, 10.83, 5.36, 1.39, 4.31, -57.25, -80.12
22, 10.64, 6.36, 1.28, 4.31, -57.25, -80.12
23, 10.63, 7.29, 1.08, 10.75, -66.00, -95.00
24, 10.51, 8.27, 0.83, 16.19, -72.19, -101.56
25, 10.34, 9.09, 0.41, 21.12, -77.75, -98.62
26, 10.03, 9.66, -0.04, 25.25, -83.69, -87.19
27, 9.80, 9.89, -0.53, 25.25, -83.69, -87.19
28, 9.73, 9.84, -1.23, 31.88, -87.44, -69.88
29, 9.47, 9.43, -1.71, 41.94, -85.62, -53.06
30, 9.05, 8.58, -1.93, 52.31, -82.19, -39.81
31, 8.99, 7.60, -1.99, 60.94, -78.31, -29.75
32, 8.85, 6.56, -2.00, 67.06, -72.88, -24.06
33, 8.53, 5.46, -1.76, 67.06, -72.88, -24.06
34, 8.22, 4.16, -1.46, 73.56, -67.88, -23.00
35, 7.92, 3.15, -1.18, 79.75, -64.38, -25.94
36, 7.66, 2.29, -0.92, 83.31, -60.25, -27.19
37, 7.42, 1.41, -0.85, 84.69, -56.31, -27.19
38, 6.43, -0.23, -0.17, 84.94, -55.00, -28.94
39, 5.74, -0.81, 0.12, 84.00, -56.50, -31.31
40, 5.19, -1.33, 0.05, 83.19, -56.38, -35.69
41, 4.74, -1.65, -0.22, 83.19, -56.38, -35.69
42, 4.62, -1.85, -0.61, 81.00, -52.25, -42.88
