0, 9.10, -0.11, 0.54, 16.50, 45.69, 19.94
1, 9.35, -0.23, 0.81, 16.50, 45.69, 19.94
2, 9.54, 0.06, 0.59, 19.38, 48.44, 17.56
3, 10.07, -0.16, 0.29, 20.25, 49.94, 16.88
4, 10.35, -0.19, 0.37, 19.62, 54.19, 17.75
5, 11.02, -0.22, 0.69, 18.31, 59.06, 18.94
6, 11.90, -0.25, 0.94, 18.12, 59.75, 19.88
7, 12.69, -0.32, 1.33, 18.12, 59.75, 19.88
8, 13.58, -0.30, 1.73, 17.31, 56.31, 16.50
9, 14.47, -0.34, 2.28, 17.88, 50.50, 10.56
10, 15.35, -0.39, 2.80, 20.25, 44.25, 3.75
11, 16.23, -0.40, 3.26, 24.75, 38.56, -5.06
12, 16.99, -0.19, 3.69, 24.75, 38.56, -5.06
13, 17.38, 0.25, 4.47, 30.69, 32.25, -14.88
14, 17.84, 0.57, 5.44, 37.94, 23.94, -21.62
15, 17.79, 1.06, 6.06, 44.44, 9.44, -25.38
16, 18.00, 1.64, 6.08, 47.44, -9.69, -20.62
17, 17.97, 1.89, 5.79, 47.44, -9.69, -20.62
18, 17.78, 2.07, 5.18, 45.50, -26.38, -8.81
19, 17.49, 1.93, 4.56, 37.94, -41.00, 8.56
20, 17.27, 1.51, 3.92, 26.62, -53.69, 29.12
21, 16.98, 1.02, 3.41, 16.38, -63.12, 47.69
22, 16.64, 0.49, 3.07, 16.38, -63.12, 47.69
23, 16.20, 0.04, 2.78, 9.81, -67.50, 61.06
24, 15.76, -0.49, 2.58, 5.94, -67.12, 69.56
25, 15.28, -1.08, 2.41, 3.00, -64.94, 74.56
26, 13.98, -1.45, 2.87, -0.44, -62.81, 77.38
27, 13.77, -1.79, 4.19, -0.44, -62.81, 77.38
28, 13.56, -2.18, 4.69, -3.00, -63.19, 78.88
29, 12.86, -2.47, 4.82, 0.69, -71.12, 76.62
30, 12.37, -2.62, 4.39, 8.25, -82.75, 68.56
31, 11.97, -2.73, 3.74, 15.19, -92.75, 59.19
32, 11.45, -2.48, 3.21, 15.19, -92.75, 59.19
33, 10.82, -1.74, 2.76, 17.56, -96.50, 50.06
34, 10.34, -1.12, 2.27, 12.56, -95.44, 45.69
35, 9.92, -0.83, 1.84, -2.19, -91.62, 51.94
36, 9.46, -0.72, 1.45, -22.25, -84.94, 66.56
37, 9.12, -0.84, 1.30, -43.12, -76.00, 81.50
38, 8.84, -1.11, 1.55, -43.12, -76.00, 81.50
39, 8.69, -1.50, 2.25, -61.56, -65.81, 94.06
40, 8.62, -2.07, 3.00, -73.19, -59.06, 103.62
41, 8.55, -2.70, 3.71, -77.88, -58.94, 106.50
42, 8.52, -3.13, 4.17, -75.00, -65.31, 101.38
43, 8.00, -3.65, 3.95, -67.56, -74.25, 90.06
44, 7.62, -3.64, 3.38, -59.44, -82.62, 76.06
45, 7.34, -3.43, 2.73, -59.44, -82.62, 76.06
46, 7.01, -3.20, 2.00, -55.69, -88.06, 62.81
47, 6.66, -3.11, 1.43, -57.44, -89.06, 54.62
48, 6.31, -3.03, 0.87, -63.50, -85.31, 52.25
49, 5.93, -3.19, 0.52, -72.81, -79.25, 53.88
50, 5.69, -3.37, 0.13, -85.06, -72.44, 57.06
51, 5.46, -3.57, 0.00, -85.06, -72.44, 57.06
52, 5.18, -3.71, 0.05, -97.69, -65.06, 59.31
53, 4.81, -3.76, 0.42, -108.50, -57.62, 59.69
54, 4.55, -3.81, 0.85, -117.56, -53.31, 58.31
55, 4.34, -3.90, 1.06, -124.88, -53.69, 56.19
56, 3.99, -3.91, 1.26, -124.88, -53.69, 56.19
57, 3.81, -3.94, 1.15, -128.62, -57.12, 52.75
58, 3.70, -3.99, 0.74, -129.94, -62.25, 47.62
59, 3.44, -3.78, 0.22, -129.94, -66.50, 39.62
60, 3.13, -3.51, -0.16, -128.75, -67.44, 30.69
61, 2.85, -3.30, -0.53, -126.88, -65.88, 23.69
62, 2.57, -3.07, -0.94, -126.88, -65.88, 23.69
63, 2.28, -2.82, -1.28, -125.69, -62.50, 18.25
64, 2.05, -2.55, -1.48, -125.31, -57.62, 14.12
65, 2.23, -2.82, -2.21, -125.31, -52.00, 11.94
66, 2.19, -2.63, -2.31, -125.00, -45.44, 8.19
67, 1.98, -2.12, -2.26, -122.75, -34.50, 0.12
68, 1.78, -1.79, -2.13, -120.81, -22.12, -8.38
69, 1.58, -1.56, -1.96, -119.50, -13.19, -14.56
70, 1.51, -1.40, -1.85, -119.50, -13.19, -14.56
