0, 8.34, 2.09, -0.63, 17.19, 15.06, 16.69
1, 8.16, 2.14, -0.62, 14.19, 16.25, 23.00
2, 8.07, 2.04, -0.77, 12.56, 17.50, 27.88
3, 8.26, 1.96, -0.91, 13.00, 18.69, 31.69
4, 8.44, 1.83, -0.82, 16.19, 20.75, 31.56
5, 8.67, 1.62, -0.56, 24.06, 23.94, 27.62
6, 8.98, 1.43, -0.38, 34.38, 26.50, 21.12
7, 9.34, 1.23, -0.16, 34.38, 26.50, 21.12
8, 9.78, 0.95, 0.00, 44.62, 28.94, 14.06
9, 10.57, 0.59, 0.23, 53.62, 31.88, 6.56
10, 11.69, 0.31, 0.62, 61.38, 33.88, -3.69
11, 12.71, 0.36, 1.13, 69.81, 32.12, -17.25
12, 13.56, 0.73, 1.49, 69.81, 32.12, -17.25
13, 14.42, 1.12, 1.54, 80.19, 25.56, -28.88
14, 15.28, 1.25, 1.36, 90.50, 17.94, -34.38
15, 15.75, 1.59, 0.99, 95.50, 12.69, -32.06
16, 17.46, 0.98, 1.11, 95.00, 9.00, -24.69
17, 17.67, 1.23, 1.76, 95.00, 9.00, -24.69
18, 18.22, 0.92, 1.47, 92.12, 2.62, -12.75
19, 18.33, 0.29, 1.84, 89.19, -5.62, 1.56
20, 18.46, -0.48, 1.96, 88.19, -15.69, 12.38
21, 18.38, -1.21, 2.18, 87.88, -26.12, 19.19
22, 18.20, -1.94, 2.58, 87.88, -26.12, 19.19
23, 17.80, -2.45, 2.83, 88.62, -37.50, 22.88
24, 17.18, -2.92, 3.39, 90.56, -49.88, 24.88
25, 16.77, -3.65, 3.51, 95.19, -63.44, 22.44
26, 16.29, -3.90, 3.07, 103.06, -73.12, 13.94
27, 15.39, -3.80, 2.46, 103.06, -73.12, 13.94
28, 14.41, -3.88, 2.00, 107.94, -76.31, 4.31
29, 13.61, -3.70, 1.66, 107.81, -74.88, -2.75
30, 12.85, -3.34, 1.42, 103.75, -71.56, -4.12
31, 12.24, -3.17, 1.34, 96.56, -68.56, -1.38
32, 11.75, -3.05, 1.14, 96.56, -68.56, -1.38
33, 11.28, -3.00, 0.89, 88.25, -66.19, 2.94
34, 10.74, -2.87, 0.77, 77.56, -63.81, 8.19
35, 10.31, -2.62, 0.76, 64.12, -62.44, 15.44
36, 9.98, -2.39, 0.59, 47.06, -60.56, 26.44
37, 9.62, -2.40, 0.61, 28.12, -59.12, 38.88
38, 9.51, -2.58, 0.53, 28.12, -59.12, 38.88
39, 9.52, -2.59, 0.42, 11.25, -56.94, 49.75
40, 9.47, -2.54, 0.45, -4.31, -53.31, 59.06
41, 9.30, -2.74, 0.74, -18.00, -50.12, 66.62
42, 9.27, -3.19, 1.03, -28.75, -48.25, 69.25
43, 9.40, -3.42, 1.32, -28.75, -48.25, 69.25
44, 9.35, -3.52, 1.58, -35.44, -47.81, 68.31
45, 9.19, -3.50, 1.55, -39.88, -48.62, 65.25
46, 8.89, -3.43, 1.34, -44.06, -49.25, 61.75
47, 8.32, -3.17, 0.88, -48.12, -48.00, 59.50
48, 7.94, -3.24, 0.50, -52.75, -43.75, 58.19
49, 7.36, -4.07, 0.04, -56.50, -37.44, 55.56
50, 7.18, -4.32, 0.20, -59.88, -31.19, 47.75
51, 7.04, -4.28, 0.28, -59.88, -31.19, 47.75
52, 6.80, -4.04, 0.41, -61.94, -27.31, 37.12
53, 6.67, -3.87, 0.45, -62.81, -25.19, 27.19
54, 6.54, -3.59, 0.38, -63.81, -23.12, 19.88
55, 6.31, -3.34, 0.25, -65.94, -20.31, 14.88
56, 6.13, -3.07, 0.11, -65.94, -20.31, 14.88
57, 6.12, -3.03, 0.09, -69.19, -17.19, 12.31
58, 6.01, -2.98, -0.18, -71.12, -16.19, 10.75
59, 5.63, -2.81, -0.37, -72.12, -17.81, 10.25
60, 5.26, -2.64, -0.62, -74.50, -21.06, 12.12
61, 5.01, -2.55, -0.98, -74.50, -21.06, 12.12
62, 4.69, -2.78, -1.42, -79.44, -24.25, 16.31
63, 4.42, -3.12, -1.66, -90.69, -25.56, 20.75
64, 4.11, -2.96, -1.72, -106.81, -22.75, 25.56
65, 3.86, -2.73, -1.67, -122.94, -18.00, 32.88
66, 3.77, -2.51, -1.55, -134.50, -13.94, 39.06
67, 3.93, -2.13, -1.45, -138.44, -11.56, 40.88
68, 3.56, -2.00, -1.40, -137.38, -10.75, 39.88
69, 3.10, -1.72, -1.34, -137.38, -10.75, 39.88
70, 2.91, -1.59, -1.36, -133.06, -10.06, 38.19
71, 2.74, -1.38, -1.36, -127.56, -8.00, 35.12
72, 2.70, -1.19, -1.53, -121.38, -3.19, 29.88
